ChEMBL_ID,pIC50,SMILES,natural_product
CHEMBL2153194,5.69,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N([C@H](Cc3ccccc3)C(=O)O)C2=O)cc1,False
CHEMBL2153195,5.2,O=C(O)[C@@H](Cc1ccccc1)N1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)SC1=S,False
CHEMBL2153196,5.56,O=C(O)[C@@H](Cc1ccccc1)N1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2cccc(Br)c2)SC1=S,False
CHEMBL2153198,5.36,O=C(O)[C@@H](Cc1ccccc1)N1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(Br)cc2)SC1=S,False
CHEMBL2153199,5.74,O=C(O)[C@@H](Cc1ccccc1)N1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc3ccccc3c2)SC1=S,False
CHEMBL2153200,5.45,O=C(O)[C@@H](Cc1ccccc1)N1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)SC1=S,False
CHEMBL2153201,5.2,COc1ccccc1-c1nn(-c2ccccc2)cc1/C=C1\SC(=S)N([C@H](Cc2ccccc2)C(=O)O)C1=O,False
CHEMBL2153202,5.15,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N([C@H](Cc3ccccc3)C(=O)O)C2=O)cc1,False
CHEMBL2153203,5.31,O=C(O)[C@@H](Cc1ccccc1)N1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2Cl)SC1=S,False
CHEMBL2153204,5.3,COc1cccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N([C@H](Cc3ccccc3)C(=O)O)C2=O)c1,False
CHEMBL2158214,6.26,O=C(O)c1ccc(COc2ccc(/C=C3\S/C(=N\c4ccccc4)N(Cc4ccc(C(=O)O)cc4)C3=O)cc2)cc1,False
CHEMBL2203315,6.3,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)c(C)cc12,False
CHEMBL2205166,5.46,CC(C)=CCC/C(C)=C/Cc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C1=C[C@@H]3C[C@H]4C(C)(C)O[C@@](C/C=C(/C)C(=O)O)(C3=O)[C@@]14O2,False
CHEMBL2205512,5.55,CNc1nc(N)nc2nc(-c3ccccc3OC)ccc12,False
CHEMBL2205513,5.86,CNc1nc(N)nc2nc(-c3ccccc3[N+](=O)[O-])ccc12,False
CHEMBL2205514,5.62,CNc1nc(N)nc2nc(-c3ccccc3C(=O)O)ccc12,False
CHEMBL2205515,6.28,CNc1nc(N)nc2nc(-c3ccccc3Br)ccc12,False
CHEMBL2205516,5.94,CNc1nc(N)nc2nc(-c3ccccc3Cl)ccc12,False
CHEMBL2205517,5.93,CNc1nc(N)nc2nc(-c3cccc(Cl)c3Cl)ccc12,False
CHEMBL2205518,6.21,CNc1nc(N)nc2nc(-c3ccc(Cl)cc3Cl)ccc12,False
CHEMBL2205519,6.02,CNc1nc(N)nc2nc(-c3cc(Cl)ccc3Cl)ccc12,False
CHEMBL2205520,6.29,CNc1nc(N)nc2nc(-c3c(Cl)cccc3Cl)ccc12,False
CHEMBL2205521,6.58,CNc1nc(N)nc2nc(-c3c(F)cccc3C(F)(F)F)ccc12,False
CHEMBL2205522,6.25,CNc1nc(N)nc2nc(-c3c(OC)cccc3C(F)(F)F)ccc12,False
CHEMBL2205883,4.88,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205884,5.03,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5[nH]nc(C(=O)O)c5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205885,5.04,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nc(N)sc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205886,5.25,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nc(N)sc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205887,4.4,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nnsc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205888,5.06,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nccnc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205889,4.55,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nccnc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205890,5.44,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nc(N)ncc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205892,5.04,Cc1ncc2c(n1)C(C)(C)C1=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCC(=O)O)[C@@]4(C)CC[C@@H]3[C@@]1(C)C2,False
CHEMBL2205893,4.93,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5ncncc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205894,5.04,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5oncc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205895,5.79,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205896,5.39,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5[nH]ncc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205897,4.72,CCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5[nH]ncc5C[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2205898,4.88,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,False
CHEMBL2206063,6.46,CNc1nc(N)nc2nc(-c3c(SC)cccc3C(F)(F)F)ccc12,False
CHEMBL2206064,6.7,CNc1nc(N)nc2nc(-c3c(Oc4ccccc4)cccc3C(F)(F)F)ccc12,False
CHEMBL2206065,5.94,CNc1nc(N)nc2nc(-c3c(N4CCOCC4)cccc3C(F)(F)F)ccc12,False
CHEMBL2206066,5.87,CNc1nc(N)nc2nc(-c3c(N4CCCCC4)cccc3C(F)(F)F)ccc12,False
CHEMBL2206067,6.37,CNc1nc(N)nc2nc(-c3c(N4CCCC4)cccc3C(F)(F)F)ccc12,False
CHEMBL2206068,6.09,CNc1nc(N)nc2nc(-c3c(Cl)cccc3N3CCCC3)ccc12,False
CHEMBL2206069,6.21,CNc1nc(N)nc2nc(-c3c(F)cccc3N3CCCC3)ccc12,False
CHEMBL2206070,6.57,CCCc1cc2c(NC)nc(N)nc2nc1-c1ccccc1C(F)(F)F,False
CHEMBL2206071,6.6,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)c(C(=O)O)cc12,False
CHEMBL2206072,6.0,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)c(S(C)(=O)=O)cc12,False
CHEMBL2206073,6.32,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,False
CHEMBL2206074,5.87,CCNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,False
CHEMBL2206075,5.61,CCCNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,False
CHEMBL2206076,5.73,Nc1nc(NCCO)c2ccc(-c3ccccc3C(F)(F)F)nc2n1,False
CHEMBL2206077,5.78,CNc1nc(N)nc2nc(-c3ccccc3C)ccc12,False
CHEMBL2206340,4.72,CCCCNCCCOc1cccc(O)c1C(=O)CC,False
CHEMBL2206341,4.9,CCC(=O)c1c(O)cccc1OCCCNc1ccc(C)cc1,False
CHEMBL2206342,5.08,CCC(=O)c1c(O)cccc1OCCCNc1ccc(OC)cc1,False
CHEMBL2206347,4.69,CCOC(=O)C(CCCOc1cccc(OCCN(C)C)c1C(=O)CC)C(=O)OCC,False
CHEMBL2206732,4.62,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3cc(Br)c(O)c(Br)c3)S2)S/C1=C\c1cc(Br)c(O)c(Br)c1,False
CHEMBL2206734,4.63,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)c(O)c3)S2)S/C1=C\c1ccc(O)c(O)c1,False
CHEMBL2206735,4.38,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccccc3)S2)S/C1=C\c1ccccc1,False
CHEMBL2206736,4.57,O=C(O)/C=C/c1ccc(/C=C2\SC(NCCCCCCCNC3=NC(=O)/C(=C/c4ccc(/C=C/C(=O)O)cc4)S3)=NC2=O)cc1,False
CHEMBL2206751,4.55,O=C1N=C(NCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2206752,4.69,O=C1N=C(NCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2206753,4.91,O=C1N=C(NCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2206754,4.51,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2206755,4.94,O=C1N=C(NCCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2206756,5.21,O=C1N=C(NCCCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2206831,4.73,CCOC(=O)C(CCCOc1cccc(OCCN2CCCC2)c1C(=O)CC)C(=O)OCC,False
CHEMBL2207335,5.05,O=C1N=C(NCC2CCCC(CNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)C2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2207336,5.04,O=C1N=C(NCc2cccc(CNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)c2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2207337,4.34,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)CC2)S/C1=C\c1ccc(O)cc1,False
CHEMBL2207339,4.86,C=CC(C)(O)C/C=C/[C@@]1(C)CC[C@@H](C(C)(O)CC(=O)C=C(C)C)O1,False
CHEMBL2208248,5.12,O=C1Nc2ccccc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,False
CHEMBL2208249,5.55,O=C1Nc2ccc(Br)cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,False
CHEMBL2208250,5.01,Cc1ccc2c(c1)/C(=C\c1ccc(CN3C(=O)C(=O)c4ccccc43)o1)C(=O)N2,False
CHEMBL2208251,5.27,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,False
CHEMBL2208252,5.36,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,False
CHEMBL2208253,5.17,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(/C=C2/C(=O)Nc3ccccc32)o1,False
CHEMBL2208254,5.28,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(/C=C2/C(=O)Nc3ccc(Br)cc32)o1,False
CHEMBL2208255,5.24,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(/C=C2/C(=O)Nc3ccc(C)cc32)o1,False
CHEMBL2208256,5.46,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)o1,False
CHEMBL2208257,5.34,O=C1Nc2ccccc2/C1=C\c1ccc(CN2C(=O)C(=O)c3cc(Cl)ccc32)o1,False
CHEMBL2208258,5.47,Cc1ccc2c(c1)/C(=C\c1ccc(CN3C(=O)C(=O)c4cc(Cl)ccc43)o1)C(=O)N2,False
CHEMBL2208259,5.64,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3cc(Cl)ccc32)o1,False
CHEMBL221415,4.83,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,False
CHEMBL2216806,6.32,O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(OCc4ccccc4)cc3)cc2)SC1=S,False
CHEMBL221760,5.52,O=c1oc(/C=C/c2ccc(O)c(O)c2)cc(O)c1-c1cc(O)c(O)cc1/C=C/c1cc2oc(=O)c3cc(O)c(O)cc3c2c(=O)o1,False
CHEMBL224039,4.1850000000000005,CC(=O)c1c(O)ccc2cc(-c3coc4c(C(C)=O)c(O)ccc34)oc12,False
CHEMBL224735,4.145,CC(=O)c1ccc2oc(-c3coc4ccc(C(C)=O)c(O)c34)cc2c1O,False
CHEMBL2259730,4.06,COc1ccc(C2=NOC(n3ccnc3)C2)c(OC)c1,False
CHEMBL2259735,4.2,CC(=O)Oc1ccc(C2=NOC(c3ccccc3)C2)c(OC(C)=O)c1,False
CHEMBL2259737,4.16,COc1c(C2=NOC(c3ccccc3)C2)ccc2c1C=CC(C)(C)O2,False
CHEMBL2259738,4.04,COc1ccc(C2CC(c3ccc4c(c3OC)C=CC(C)(C)O4)=NO2)cc1,False
CHEMBL2259739,4.06,COc1c(C2=NOC(c3ccccn3)C2)ccc2c1C=CC(C)(C)O2,False
CHEMBL2259740,4.16,COc1ccc(C2=NOC(c3ccccc3)C2)c(OC)c1,False
CHEMBL2259741,4.17,COc1ccc(C2CC(c3ccc(OC)cc3OC)=NO2)cc1,False
CHEMBL226156,5.64,O=C(O)CCCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)SC1=S,False
CHEMBL2262826,5.57,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](Cc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2262827,5.57,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](Cc6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2262828,6.82,CC1(C)CC[C@]2(CCCCC(=O)NC(Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2262829,6.09,COc1ccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1OC,False
CHEMBL2262830,6.2,COc1cc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc(OC)c1,False
CHEMBL2262831,6.26,Cc1ccccc1CC(NC(=O)C[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,False
CHEMBL2262832,6.19,Cc1ccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,False
CHEMBL2262833,6.28,COc1ccccc1CC(NC(=O)C[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,False
CHEMBL2262834,6.28,COc1cccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)c1,False
CHEMBL2262835,6.22,COc1ccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,False
CHEMBL2262836,6.36,CC1(C)CC[C@]2(CC(=O)NC(Cc3ccc4c(c3)OCO4)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2262837,6.18,COc1cccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)c1OC,False
CHEMBL2262838,6.23,CC1(C)CC[C@]2(C(=O)OCCCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263107,6.24,CC1(C)CC[C@]2(CC(=O)NC(Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263108,5.33,CC1(C)CC[C@]2(CC(=O)NC(Cc3cnc[nH]3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263109,6.23,CC1(C)CC[C@]2(CC(=O)NC(CC3=CCc4ccccc43)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263110,6.26,CSCCC(NC(=O)C[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,False
CHEMBL2263111,6.25,CC1(C)CC[C@]2(CC(=O)NC(Cc3ccccc3Cl)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263112,6.29,CC1(C)CC[C@]2(CC(=O)NC(Cc3cccc(Cl)c3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263113,6.21,CC1(C)CC[C@]2(CC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263114,6.24,CC1(C)CC[C@]2(CC(=O)NC(Cc3ccc(F)cc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263115,6.35,CC1(C)CC[C@]2(CC(=O)NC(Cc3ccc([N+](=O)[O-])cc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263116,5.68,CC1(C)CC[C@]2(C(=O)OCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263117,5.88,CC1(C)CC[C@]2(C(=O)OCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263118,6.06,CC1(C)CC[C@]2(C(=O)OCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263119,6.11,CC1(C)CC[C@]2(C(=O)OCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263120,6.14,CC1(C)CC[C@]2(C(=O)OCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263121,5.48,CC1(C)CC[C@]2(C(=O)NC(Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL2263122,4.79,CC1(C)CC[C@]2(C(=O)NC(CCC(=O)O)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False
CHEMBL227379,4.62,CC1(C)CC(NC(=O)/C=C/c2ccc(-c3ccc(O)c(C(=O)O)c3)o2)CC(C)(C)N1[O],False
CHEMBL228397,4.7,O=C(O)c1cc(Cc2cc(C(=O)O)c(O)c(-c3ccccc3)c2)cc(-c2ccccc2)c1O,False
CHEMBL228563,4.72,O=C(O)c1cc(-c2ccccc2)cc(Cc2cc(-c3ccccc3)cc(C(=O)O)c2O)c1O,False
CHEMBL228564,4.17,O=C(O)c1cc(-c2ccco2)cc(Cc2cc(-c3ccco3)cc(C(=O)O)c2O)c1O,False
CHEMBL228616,4.57,O=C(O)c1cc(-c2cccs2)cc(Cc2cc(-c3cccs3)cc(C(=O)O)c2O)c1O,False
CHEMBL229471,4.24,O=C(O)c1cc(-c2ccccc2)cc(Cc2ccccc2)c1O,False
CHEMBL229519,4.04,O=C(O)c1cc(Cc2ccccc2)cc(Cc2ccccc2)c1O,False
CHEMBL2310311,5.6,CC(C)=CCC/C(C)=C/CC[C@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,False
CHEMBL2311593,5.1,O=C(O)c1cc2c(/C=C\c3cc(F)cc(F)c3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316894,5.13,O=C(O)c1cc2c(CCc3cccc(C(F)(F)F)c3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316895,5.08,O=C(O)c1cc2c(CCc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316896,5.1,O=C(O)c1cc2c(CCc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316897,4.92,O=C(O)c1cc2c(/C=C\c3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316898,4.22,O=C(O)c1cc2c(CCc3cccc(F)c3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316902,5.17,O=C(O)c1cc2c(C#Cc3cccc(C(F)(F)F)c3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316903,4.84,O=C(O)c1cc2c(C#Cc3ccccc3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316904,4.92,O=C(O)c1cc2c(C#Cc3cccc(F)c3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316905,5.2,O=C(O)c1cc2c(C#Cc3cccc(Cl)c3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316906,5.35,O=C(O)c1cc2c(C#Cc3cc(F)cc(F)c3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316907,5.29,O=C(O)c1cc2c(C#Cc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316908,5.92,O=C(O)c1cc2c(C#Cc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O,False
CHEMBL2316910,5.28,O=C(O)c1cc2c(C#Cc3ccc(F)cc3F)c(-c3ccccc3)oc2cc1O,False
CHEMBL231694,4.57,O=C(Nc1ccccc1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,False
CHEMBL233145,4.45,O=C(NCC1CCCO1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,False
CHEMBL2332435,4.98,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)CC(=O)O,False
CHEMBL2332436,4.83,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/C(C)=O,False
CHEMBL234808,4.59,COC(=O)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,False
CHEMBL2349150,5.08,Cc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,False
CHEMBL2349151,5.09,N#Cc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,False
CHEMBL2349152,5.5,COc1ccc(C(=O)CCc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,False
CHEMBL235372,4.75,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3cccc(Oc4ccccc4)c3)C2=O)cc1,False
CHEMBL235595,5.8,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc(OCc4ccccc4)cc3)C2=O)cc1,False
CHEMBL235596,5.96,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3cccc(OCc4ccccc4)c3)C2=O)cc1,False
CHEMBL235804,5.19,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc4ccccc4c3)C2=O)cc1,False
CHEMBL235805,5.58,COc1cc(/C=C2\SC(=O)N(Cc3ccc(C(=O)O)cc3)C2=O)ccc1O,False
CHEMBL236009,4.14,O=C(O)COc1c(O)cc(Br)cc1OCc1ccc(C(F)(F)F)cc1,False
CHEMBL236024,4.99,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3cccc(O)c3)C2=O)cc1,False
CHEMBL236215,4.77,O=C(O)COc1c(O)cc(-c2ccccc2)cc1OCc1ccc(C(F)(F)F)cc1,False
CHEMBL236216,5.66,O=C(O)COc1c(O)cc(-c2cccc(C(F)(F)F)c2)cc1OCc1ccccc1,False
CHEMBL236636,5.27,O=C(O)COc1c(O)cc(-c2ccc(C(F)(F)F)cc2)cc1OCc1ccc(C(F)(F)F)cc1,False
CHEMBL236846,4.4,COc1cc(COc2cc(-c3ccccc3)cc(O)c2OCC(=O)O)cc(OC)c1,False
CHEMBL2375448,4.91,COC(=O)CCCCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@H]5O[C@H](C(=O)OC)[C@@H](O)[C@H](O)[C@@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,False
