ChEMBL_ID,pIC50,SMILES,natural_product
CHEMBL3581568,5.33,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3c4ccc([C@H](C)[C@@H]5NC[C@@H](C)C[C@H]5O)c(C)c4C[C@@H]32)C1,True
CHEMBL3601068,5.08,C[C@@H]1Cc2c3c(cc(O)c2C(=O)O1)O[C@@]1(C)CC[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@@H]1C3,True
CHEMBL3608571,5.06,CCO[C@H]1OC[C@]23CCC[C@]1(C)[C@@H]2CC[C@]1(C)[C@@H]3CC[C@](C)(O)[C@H]1Cc1cc(O)ccc1O,True
CHEMBL3608572,5.07,CO[C@H]1OC[C@]23CCC[C@]1(C)[C@@H]2CC[C@]1(C)[C@@H]3CC[C@]2(C)Oc3ccccc3C[C@@H]12,True
CHEMBL3608573,4.92,C[C@]12CCC[C@@]3(CO[C@@H]1O)[C@H]2CC[C@]1(C)[C@@H]3CC[C@]2(C)Oc3ccc(O)cc3C[C@@H]12,True
CHEMBL3608574,4.83,C[C@]1(CO)CCC[C@@]2(CO)[C@H]1CC[C@]1(C)[C@@H]2CC[C@]2(C)Oc3ccc(O)cc3C[C@@H]12,True
CHEMBL361362,4.82,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,True
CHEMBL367881,4.79,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O,True
CHEMBL3746974,5.72,CC(C)=CCC[C@](C)(NC(=O)N[C@@](C)(CCC=C(C)C)[C@H]1CC=C(C)CC1)[C@H]1CC=C(C)CC1,True
CHEMBL374829,6.17,Oc1c(O)c(Br)c(Cc2c(Br)c(O)c(O)c(Br)c2Br)c(Br)c1Br,True
CHEMBL375563,4.63,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,True
CHEMBL3770020,5.8,CCCc1cc(O)cc(O)c1C(=O)O,True
CHEMBL377760,4.89,CC1(C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5[C@H](O)C[C@]43C)[C@@H]2C1,True
CHEMBL377937,4.77,CC1=C[C@H](c2c(O)ccc([C@@H]3CC(=O)c4c(O)cc(O)cc4O3)c2O)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1,True
CHEMBL378653,4.81,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,True
CHEMBL3787288,4.97,COC(=O)[C@]12CCC(C)(C)C=C1[C@H]1CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,True
CHEMBL378806,5.31,CC1=C[C@@H](c2c(O)cc(-c3cc4ccc(O)cc4o3)cc2O)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1,True
CHEMBL380467,5.31,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]12,True
CHEMBL3808735,5.48,COc1cc2oc(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,True
CHEMBL3809337,5.28,COc1cc2occ(-c3ccc(O)cc3O)c(=O)c2c(O)c1CC=C(C)C,True
CHEMBL3810179,5.35,COc1c(-c2ccc(O)cc2)oc2cc(O)c(CC=C(C)C)c(O)c2c1=O,True
CHEMBL382338,5.8,CC(C)=CCCC1=C[C@H](c2c(O)cc3c(c2O)C(=O)C[C@@H](c2cc(O)ccc2O)O3)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1,True
CHEMBL383749,4.84,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,True
CHEMBL388381,4.67,C[C@@]12CC[C@@H]3[C@]4(CCC[C@]3(C)C(=O)OC4)[C@H]1CC[C@](C)(O)[C@H]2Cc1cc(O)ccc1O,True
CHEMBL388590,4.27,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,True
CHEMBL388722,4.76,COc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,True
CHEMBL3892140,4.96,CC1=CCC[C@H]2[C@]3(C)Cc4cc(O)ccc4O[C@]3(C)CC[C@]12C,True
CHEMBL3893783,5.0,CC(=O)Oc1ccc(O)c(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@@H]23)c1,True
