ChEMBL_ID,pIC50,SMILES,natural_product
CHEMBL1642678,5.66,O=C1Nc2ccc(CCCCc3ccccc3)cc2C1=O,False
CHEMBL1642679,4.91,O=C1Nc2ccc(Oc3ccc(Cl)cc3)cc2C1=O,False
CHEMBL1642684,4.16,Nc1cccc(-c2ccccc2)c1,False
CHEMBL1642686,4.52,Nc1cccc(/C=C/c2ccccc2)c1,False
CHEMBL1645544,8.3,C=CCOc1ccc2c(c1)[nH]c1c(C)nccc12,False
CHEMBL1645545,8.3,Cc1nccc2c1[nH]c1cc(OCC(C)C)ccc12,False
CHEMBL1645547,8.3,Cc1nccc2c1[nH]c1cc(OCCCC(F)(F)F)ccc12,False
CHEMBL1645550,8.3,Cc1nccc2c1[nH]c1cc(OCCc3ccccc3)ccc12,False
CHEMBL164660,4.67,O=c1ccc2cc3ccoc3cc2o1,True
CHEMBL1651054,7.85,COc1cc2c3c(c1)C(=O)c1ccccc1C3=NCC2,True
CHEMBL1651055,9.08,COc1cc2c3c(nccc3c1)-c1ccccc1C2=O,True
CHEMBL16857,4.16,C#CCN(C)[C@@H](C)Cc1ccccc1,True
CHEMBL172856,4.6,O=C1CCc2cc(OCc3ccccc3)ccc2N1,False
CHEMBL17594,7.19,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,True
CHEMBL1761761,5.38,COc1ccc2cc(-c3ccsc3)c(=O)oc2c1,False
CHEMBL1761762,5.01,COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1,False
CHEMBL1766555,5.68,CC(=O)Nc1ccc(/C=C2\COc3ccccc3C2=O)cc1,False
CHEMBL1766558,5.32,O=C1/C(=C/c2ccc(O)c(O)c2)COc2ccccc21,False
CHEMBL1766561,5.84,Nc1cc(/C=C2\COc3ccccc3C2=O)ccc1O,False
CHEMBL1777849,4.68,O=c1oc2c(O)cc(Br)cc2cc1-c1ccc(O)cc1,False
CHEMBL179617,4.7,O=C1c2ccccc2C(=O)c2cnccc21,True
CHEMBL1796807,4.33,O=C(c1ccccc1)c1cc2cc(Br)cc(O)c2oc1=O,False
CHEMBL1796808,4.72,O=C(c1ccc(O)cc1)c1cc2cc(Br)cc(O)c2oc1=O,False
CHEMBL1797641,5.92,NC1CC1c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,False
CHEMBL1806757,4.64,Cn1c(=O)c2c(nc(OCC3CCCC3)n2C)n(C)c1=O,False
CHEMBL1806758,4.16,Cn1c(=O)c2c(nc(OCCCc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1806759,5.87,Cn1c(=O)c2c(nc(OCc3ccc(Cl)cc3)n2C)n(C)c1=O,False
CHEMBL1806760,5.88,Cn1c(=O)c2c(nc(OCc3ccc(Br)cc3)n2C)n(C)c1=O,False
CHEMBL1806761,4.86,Cn1c(=O)c2c(nc(OCC3CC=CCC3)n2C)n(C)c1=O,False
CHEMBL1806762,4.74,Cn1c(=O)c2c(nc(OCC3CCCCC3)n2C)n(C)c1=O,False
CHEMBL1806763,4.69,Cn1c(=O)c2c(nc(OCCOc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1806765,4.82,CC(C)CCCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,False
CHEMBL1806766,4.56,CC(C)CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,False
CHEMBL1806767,5.74,Cn1c(=O)c2c(nc(OCCOc3ccc(Cl)cc3)n2C)n(C)c1=O,False
CHEMBL1806768,5.78,Cn1c(=O)c2c(nc(OCCOc3ccc(Br)cc3)n2C)n(C)c1=O,False
CHEMBL1813518,5.23,O=C1NC(=O)c2cc(Oc3ccccc3)ccc21,False
